weather_key,temperature,dew_point,humidity,wind_speed,wind_direction_degrees,wind_direction,visibility,pressure,weather_condition,fog,rain,snow,hail,thunder,tornado,weather_date,weather_time
2016/05/28 18:51:00,82.9,64.9,54.0,0.0,0,North,7.0,30.08,Mostly Cloudy,No,No,No,No,No,No,2016/05/28,18:51:00
2016/05/28 19:51:00,82.0,64.9,56.0,0.0,0,North,7.0,30.09,Clear,No,No,No,No,No,No,2016/05/28,19:51:00
2016/05/28 20:51:00,81.0,64.0,56.0,0.0,0,North,8.0,30.09,Overcast,No,No,No,No,No,No,2016/05/28,20:51:00
2016/05/28 21:51:00,80.1,63.0,56.0,0.0,0,North,8.0,30.11,Scattered Clouds,No,No,No,No,No,No,2016/05/28,21:51:00
2016/05/28 22:51:00,80.1,64.0,58.0,,0,North,8.0,30.12,Clear,No,No,No,No,No,No,2016/05/28,22:51:00
2016/05/28 23:51:00,78.1,62.1,58.0,4.6,0,Variable,9.0,30.12,Clear,No,No,No,No,No,No,2016/05/28,23:51:00
2016/05/29 00:51:00,77.0,57.0,50.0,4.6,0,Variable,10.0,30.13,Clear,No,No,No,No,No,No,2016/05/29,00:51:00
2016/05/29 01:51:00,75.9,55.9,50.0,4.6,0,Variable,10.0,30.13,Clear,No,No,No,No,No,No,2016/05/29,01:51:00
2016/05/29 02:51:00,75.0,55.0,50.0,5.8,0,Variable,10.0,30.13,Clear,No,No,No,No,No,No,2016/05/29,02:51:00
2016/05/29 03:51:00,73.9,55.0,52.0,3.5,250,WSW,10.0,30.12,Clear,No,No,No,No,No,No,2016/05/29,03:51:00
2016/05/29 04:51:00,73.0,54.0,51.0,5.8,0,Variable,10.0,30.12,Clear,No,No,No,No,No,No,2016/05/29,04:51:00
2016/05/29 05:51:00,72.0,54.0,53.0,4.6,0,Variable,9.0,30.13,Clear,No,No,No,No,No,No,2016/05/29,05:51:00
2016/05/29 06:51:00,73.0,55.9,55.0,8.1,250,WSW,9.0,30.14,Clear,No,No,No,No,No,No,2016/05/29,06:51:00
2016/05/29 07:51:00,73.9,57.0,55.0,5.8,0,Variable,9.0,30.14,Clear,No,No,No,No,No,No,2016/05/29,07:51:00
2016/05/29 08:51:00,77.0,57.0,50.0,0.0,0,North,9.0,30.14,Clear,No,No,No,No,No,No,2016/05/29,08:51:00
2016/05/29 09:51:00,79.0,57.9,48.0,0.0,0,North,8.0,30.14,Clear,No,No,No,No,No,No,2016/05/29,09:51:00
2016/05/29 10:51:00,82.0,60.1,47.0,0.0,0,North,8.0,30.13,Clear,No,No,No,No,No,No,2016/05/29,10:51:00
2016/05/29 11:51:00,84.0,59.0,43.0,,0,North,8.0,30.12,Clear,No,No,No,No,No,No,2016/05/29,11:51:00
2016/05/29 12:51:00,86.0,59.0,40.0,6.9,0,Variable,8.0,30.11,Clear,No,No,No,No,No,No,2016/05/29,12:51:00
2016/05/29 13:51:00,84.9,61.0,44.0,8.1,210,SSW,8.0,30.11,Clear,No,No,No,No,No,No,2016/05/29,13:51:00
2016/05/29 14:51:00,82.0,54.0,38.0,6.9,0,Variable,9.0,30.1,Clear,No,No,No,No,No,No,2016/05/29,14:51:00
2016/05/29 15:51:00,79.0,61.0,54.0,6.9,0,Variable,9.0,30.08,Clear,No,No,No,No,No,No,2016/05/29,15:51:00
2016/05/29 16:51:00,77.0,63.0,62.0,6.9,160,SSE,9.0,30.07,Clear,No,No,No,No,No,No,2016/05/29,16:51:00
2016/05/29 17:51:00,75.9,64.0,67.0,9.2,170,South,10.0,30.06,Clear,No,No,No,No,No,No,2016/05/29,17:51:00
2016/05/29 18:51:00,75.9,64.0,67.0,9.2,170,South,10.0,30.05,Clear,No,No,No,No,No,No,2016/05/29,18:51:00
2016/05/29 19:51:00,73.9,64.0,71.0,,0,North,10.0,30.06,Clear,No,No,No,No,No,No,2016/05/29,19:51:00
2016/05/29 20:51:00,73.0,64.0,73.0,3.5,0,Variable,10.0,30.06,Clear,No,No,No,No,No,No,2016/05/29,20:51:00
2016/05/29 21:51:00,72.0,63.0,73.0,5.8,160,SSE,10.0,30.06,Mostly Cloudy,No,No,No,No,No,No,2016/05/29,21:51:00
2016/05/29 22:51:00,71.1,63.0,75.0,3.5,0,Variable,10.0,30.06,Mostly Cloudy,No,No,No,No,No,No,2016/05/29,22:51:00
2016/05/29 23:51:00,71.1,64.9,81.0,0.0,0,North,10.0,30.06,Overcast,No,No,No,No,No,No,2016/05/29,23:51:00
2016/05/30 00:51:00,71.1,66.0,84.0,0.0,0,North,9.0,30.04,Overcast,No,No,No,No,No,No,2016/05/30,00:51:00
2016/05/30 01:30:00,70.0,66.9,90.0,0.0,0,North,1.8,30.06,Heavy Rain,No,Yes,No,No,No,No,2016/05/30,01:30:00
2016/05/30 01:34:00,70.0,66.9,90.0,0.0,0,North,0.8,30.08,Heavy Rain,No,Yes,No,No,No,No,2016/05/30,01:34:00
2016/05/30 01:51:00,69.1,66.9,93.0,0.0,0,North,0.8,30.03,Heavy Rain,No,Yes,No,No,No,No,2016/05/30,01:51:00
2016/05/30 01:55:00,69.1,68.0,96.0,0.0,0,North,0.8,30.06,Heavy Rain,No,Yes,No,No,No,No,2016/05/30,01:55:00
2016/05/30 02:08:00,70.0,68.0,93.0,0.0,0,North,1.0,30.05,Light Rain,No,Yes,No,No,No,No,2016/05/30,02:08:00
2016/05/30 02:18:00,70.0,68.0,93.0,0.0,0,North,2.5,30.05,Light Rain,No,Yes,No,No,No,No,2016/05/30,02:18:00
2016/05/30 02:30:00,70.0,69.1,97.0,0.0,0,North,3.0,30.04,Light Rain,No,Yes,No,No,No,No,2016/05/30,02:30:00
2016/05/30 02:38:00,70.0,69.1,97.0,0.0,0,North,2.5,30.04,Light Rain,No,Yes,No,No,No,No,2016/05/30,02:38:00
2016/05/30 02:51:00,70.0,69.1,97.0,0.0,0,North,2.0,30.01,Rain,No,Yes,No,No,No,No,2016/05/30,02:51:00
2016/05/30 03:24:00,70.0,68.0,93.0,0.0,0,North,4.0,30.03,Light Rain,No,Yes,No,No,No,No,2016/05/30,03:24:00
2016/05/30 03:43:00,71.1,68.0,90.0,0.0,0,North,4.0,30.02,Light Rain,No,Yes,No,No,No,No,2016/05/30,03:43:00
2016/05/30 03:51:00,70.0,69.1,97.0,0.0,0,North,3.0,29.99,Rain,No,Yes,No,No,No,No,2016/05/30,03:51:00
2016/05/30 03:56:00,70.0,69.1,97.0,3.5,280,West,2.5,30.02,Rain,No,Yes,No,No,No,No,2016/05/30,03:56:00
2016/05/30 04:16:00,70.0,69.1,97.0,0.0,0,North,3.0,30.02,Rain,No,Yes,No,No,No,No,2016/05/30,04:16:00
2016/05/30 04:24:00,70.0,68.0,93.0,0.0,0,North,2.0,30.02,Rain,No,Yes,No,No,No,No,2016/05/30,04:24:00
2016/05/30 04:41:00,70.0,68.0,93.0,0.0,0,North,1.5,30.02,Heavy Rain,No,Yes,No,No,No,No,2016/05/30,04:41:00
2016/05/30 04:51:00,70.0,68.0,93.0,0.0,0,North,1.8,29.99,Heavy Rain,No,Yes,No,No,No,No,2016/05/30,04:51:00
2016/05/30 05:07:00,70.0,68.0,93.0,0.0,0,North,2.5,30.02,Rain,No,Yes,No,No,No,No,2016/05/30,05:07:00
2016/05/30 05:16:00,70.0,68.0,93.0,0.0,0,North,4.0,30.02,Light Rain,No,Yes,No,No,No,No,2016/05/30,05:16:00
2016/05/30 05:39:00,70.0,68.0,93.0,0.0,0,North,6.0,30.01,Mostly Cloudy,No,No,No,No,No,No,2016/05/30,05:39:00
2016/05/30 05:51:00,70.0,68.0,93.0,0.0,0,North,4.0,29.99,Rain,No,Yes,No,No,No,No,2016/05/30,05:51:00
2016/05/30 06:16:00,70.0,68.0,93.0,0.0,0,North,3.0,30.02,Rain,No,Yes,No,No,No,No,2016/05/30,06:16:00
2016/05/30 06:30:00,70.0,68.0,93.0,4.6,290,WNW,3.0,30.01,Rain,No,Yes,No,No,No,No,2016/05/30,06:30:00
2016/05/30 06:51:00,70.0,68.0,93.0,0.0,0,North,4.0,29.98,Light Rain,No,Yes,No,No,No,No,2016/05/30,06:51:00
2016/05/30 07:18:00,70.0,68.0,93.0,3.5,0,Variable,3.0,30.01,Overcast,No,No,No,No,No,No,2016/05/30,07:18:00
2016/05/30 07:24:00,70.0,68.0,93.0,4.6,300,WNW,1.8,30.01,Overcast,No,No,No,No,No,No,2016/05/30,07:24:00
2016/05/30 07:27:00,70.0,68.0,93.0,3.5,290,WNW,1.8,30.02,Overcast,No,No,No,No,No,No,2016/05/30,07:27:00
2016/05/30 07:32:00,70.0,68.0,93.0,3.5,300,WNW,2.5,30.02,Overcast,No,No,No,No,No,No,2016/05/30,07:32:00
2016/05/30 07:35:00,70.0,68.0,93.0,0.0,0,North,3.0,30.02,Overcast,No,No,No,No,No,No,2016/05/30,07:35:00
2016/05/30 07:51:00,68.0,66.0,93.0,3.5,0,Variable,5.0,30.0,Overcast,No,No,No,No,No,No,2016/05/30,07:51:00
2016/05/30 08:51:00,69.1,66.9,93.0,3.5,0,Variable,4.0,30.01,Overcast,No,No,No,No,No,No,2016/05/30,08:51:00
2016/05/30 09:51:00,69.1,66.0,90.0,3.5,0,Variable,7.0,30.01,Overcast,No,No,No,No,No,No,2016/05/30,09:51:00
2016/05/30 10:25:00,71.1,66.9,87.0,0.0,0,North,6.0,30.03,Mostly Cloudy,No,No,No,No,No,No,2016/05/30,10:25:00
2016/05/30 10:51:00,72.0,66.9,84.0,5.8,290,WNW,7.0,30.0,Mostly Cloudy,No,No,No,No,No,No,2016/05/30,10:51:00
2016/05/30 11:03:00,73.0,68.0,84.0,3.5,0,Variable,8.0,30.02,Mostly Cloudy,No,No,No,No,No,No,2016/05/30,11:03:00
2016/05/30 11:51:00,75.9,66.9,74.0,3.5,0,Variable,10.0,29.97,Clear,No,No,No,No,No,No,2016/05/30,11:51:00
2016/05/30 12:51:00,78.1,68.0,71.0,0.0,0,North,10.0,29.96,Scattered Clouds,No,No,No,No,No,No,2016/05/30,12:51:00
2016/05/30 13:51:00,79.0,66.0,64.0,3.5,0,Variable,9.0,29.95,Mostly Cloudy,No,No,No,No,No,No,2016/05/30,13:51:00
2016/05/30 14:51:00,79.0,66.9,66.0,5.8,260,West,10.0,29.94,Clear,No,No,No,No,No,No,2016/05/30,14:51:00
2016/05/30 15:34:00,77.0,66.9,71.0,6.9,0,Variable,9.0,29.96,Mostly Cloudy,No,No,No,No,No,No,2016/05/30,15:34:00
2016/05/30 15:41:00,77.0,66.9,71.0,6.9,180,South,9.0,29.96,Scattered Clouds,No,No,No,No,No,No,2016/05/30,15:41:00
2016/05/30 15:51:00,77.0,68.0,74.0,0.0,0,North,9.0,29.93,Partly Cloudy,No,No,No,No,No,No,2016/05/30,15:51:00
2016/05/30 16:51:00,77.0,66.9,71.0,5.8,160,SSE,9.0,29.92,Mostly Cloudy,No,No,No,No,No,No,2016/05/30,16:51:00
2016/05/30 17:51:00,75.9,66.0,71.0,6.9,0,Variable,9.0,29.93,Scattered Clouds,No,No,No,No,No,No,2016/05/30,17:51:00
2016/05/30 18:51:00,75.9,66.9,74.0,,0,North,9.0,29.93,Clear,No,No,No,No,No,No,2016/05/30,18:51:00
2016/05/30 19:46:00,75.2,68.0,78.0,4.6,210,SSW,8.0,29.96,Mostly Cloudy,No,No,No,No,No,No,2016/05/30,19:46:00
2016/05/30 19:51:00,75.9,68.0,76.0,,0,North,8.0,29.94,Mostly Cloudy,No,No,No,No,No,No,2016/05/30,19:51:00
2016/05/30 20:23:00,75.0,68.0,79.0,,0,North,10.0,29.97,Scattered Clouds,No,No,No,No,No,No,2016/05/30,20:23:00
2016/05/30 20:51:00,75.0,68.0,79.0,6.9,0,Variable,10.0,29.94,Partly Cloudy,No,No,No,No,No,No,2016/05/30,20:51:00
2016/05/30 21:51:00,73.9,66.9,79.0,5.8,0,Variable,10.0,29.95,Partly Cloudy,No,No,No,No,No,No,2016/05/30,21:51:00
2016/05/30 22:42:00,73.0,66.9,81.0,6.9,0,Variable,10.0,29.99,Mostly Cloudy,No,No,No,No,No,No,2016/05/30,22:42:00
2016/05/30 22:51:00,73.0,66.9,81.0,4.6,0,Variable,10.0,29.96,Mostly Cloudy,No,No,No,No,No,No,2016/05/30,22:51:00
2016/05/30 23:07:00,73.0,66.0,79.0,5.8,0,Variable,10.0,29.98,Partly Cloudy,No,No,No,No,No,No,2016/05/30,23:07:00
2016/05/30 23:29:00,73.0,66.0,79.0,5.8,0,Variable,10.0,29.99,Mostly Cloudy,No,No,No,No,No,No,2016/05/30,23:29:00
2016/05/30 23:51:00,73.0,66.0,79.0,5.8,0,Variable,10.0,29.95,Mostly Cloudy,No,No,No,No,No,No,2016/05/30,23:51:00
2016/05/31 00:04:00,72.0,66.0,81.0,,0,North,10.0,29.98,Scattered Clouds,No,No,No,No,No,No,2016/05/31,00:04:00
2016/05/31 00:51:00,72.0,66.0,81.0,4.6,0,Variable,10.0,29.94,Scattered Clouds,No,No,No,No,No,No,2016/05/31,00:51:00
2016/05/31 01:03:00,72.0,66.0,81.0,,0,North,10.0,29.97,Mostly Cloudy,No,No,No,No,No,No,2016/05/31,01:03:00
2016/05/31 01:51:00,73.0,66.0,79.0,3.5,0,Variable,10.0,29.93,Overcast,No,No,No,No,No,No,2016/05/31,01:51:00
2016/05/31 02:51:00,72.0,66.0,81.0,,0,North,10.0,29.93,Overcast,No,No,No,No,No,No,2016/05/31,02:51:00
2016/05/31 03:19:00,72.0,66.0,81.0,5.8,250,WSW,9.0,29.96,Overcast,No,No,No,No,No,No,2016/05/31,03:19:00
2016/05/31 03:51:00,72.0,66.0,81.0,6.9,230,SW,9.0,29.93,Overcast,No,No,No,No,No,No,2016/05/31,03:51:00
2016/05/31 04:51:00,72.0,66.0,81.0,3.5,0,Variable,9.0,29.93,Overcast,No,No,No,No,No,No,2016/05/31,04:51:00
2016/05/31 05:51:00,72.0,66.9,84.0,3.5,0,Variable,7.0,29.93,Scattered Clouds,No,No,No,No,No,No,2016/05/31,05:51:00
2016/05/31 06:51:00,72.0,66.9,84.0,0.0,0,North,6.0,29.94,Haze,No,No,No,No,No,No,2016/05/31,06:51:00
2016/05/31 07:51:00,73.0,66.0,79.0,6.9,0,Variable,7.0,29.96,Scattered Clouds,No,No,No,No,No,No,2016/05/31,07:51:00
2016/05/31 08:51:00,73.9,64.9,73.0,3.5,0,Variable,7.0,29.97,Mostly Cloudy,No,No,No,No,No,No,2016/05/31,08:51:00
2016/05/31 09:51:00,75.9,61.0,60.0,5.8,60,ENE,8.0,29.97,Mostly Cloudy,No,No,No,No,No,No,2016/05/31,09:51:00
2016/05/31 10:51:00,78.1,61.0,56.0,4.6,0,Variable,9.0,29.98,Partly Cloudy,No,No,No,No,No,No,2016/05/31,10:51:00
2016/05/31 11:51:00,81.0,61.0,50.0,4.6,170,South,8.0,29.97,Clear,No,No,No,No,No,No,2016/05/31,11:51:00
2016/05/31 12:51:00,82.0,61.0,49.0,0.0,0,North,8.0,29.96,Partly Cloudy,No,No,No,No,No,No,2016/05/31,12:51:00
2016/05/31 13:51:00,84.9,60.1,43.0,0.0,0,North,8.0,29.94,Partly Cloudy,No,No,No,No,No,No,2016/05/31,13:51:00
2016/05/31 14:51:00,82.9,64.0,53.0,3.5,0,Variable,8.0,29.92,Partly Cloudy,No,No,No,No,No,No,2016/05/31,14:51:00
2016/05/31 15:51:00,80.1,61.0,52.0,6.9,0,Variable,8.0,29.92,Scattered Clouds,No,No,No,No,No,No,2016/05/31,15:51:00
2016/05/31 16:51:00,80.1,59.0,48.0,3.5,0,Variable,8.0,29.91,Clear,No,No,No,No,No,No,2016/05/31,16:51:00
2016/05/31 17:51:00,78.1,59.0,52.0,4.6,0,Variable,9.0,29.92,Clear,No,No,No,No,No,No,2016/05/31,17:51:00
2016/05/31 18:51:00,78.1,60.1,54.0,3.5,170,South,8.0,29.93,Clear,No,No,No,No,No,No,2016/05/31,18:51:00
2016/05/31 19:51:00,75.0,63.0,66.0,0.0,0,North,7.0,29.94,Clear,No,No,No,No,No,No,2016/05/31,19:51:00
2016/05/31 20:51:00,73.9,62.1,66.0,0.0,0,North,8.0,29.95,Clear,No,No,No,No,No,No,2016/05/31,20:51:00
2016/05/31 21:51:00,73.9,63.0,68.0,0.0,0,North,8.0,29.96,Clear,No,No,No,No,No,No,2016/05/31,21:51:00
2016/05/31 22:51:00,73.9,64.0,71.0,6.9,250,WSW,8.0,29.97,Clear,No,No,No,No,No,No,2016/05/31,22:51:00
2016/05/31 23:51:00,73.9,64.9,73.0,0.0,0,North,8.0,29.98,Clear,No,No,No,No,No,No,2016/05/31,23:51:00
2016/06/01 00:51:00,28.0,1.0,31.0,3.5,290,WNW,10.0,30.58,Clear,No,No,No,No,No,No,2016/06/01,00:51:00
2016/06/01 01:51:00,27.0,3.9,37.0,0.0,0,North,10.0,30.58,Clear,No,No,No,No,No,No,2016/06/01,01:51:00
2016/06/01 02:51:00,26.1,5.0,41.0,0.0,0,North,10.0,30.57,Clear,No,No,No,No,No,No,2016/06/01,02:51:00
2016/06/01 03:51:00,26.1,7.0,44.0,3.5,320,NW,10.0,30.56,Clear,No,No,No,No,No,No,2016/06/01,03:51:00
2016/06/01 04:51:00,25.0,9.0,51.0,0.0,0,North,10.0,30.56,Clear,No,No,No,No,No,No,2016/06/01,04:51:00
2016/06/01 05:51:00,26.1,8.1,47.0,3.5,290,WNW,10.0,30.57,Clear,No,No,No,No,No,No,2016/06/01,05:51:00
2016/06/01 06:51:00,26.1,8.1,47.0,0.0,0,North,10.0,30.57,Clear,No,No,No,No,No,No,2016/06/01,06:51:00
2016/06/01 07:51:00,27.0,6.1,41.0,0.0,0,North,10.0,30.57,Clear,No,No,No,No,No,No,2016/06/01,07:51:00
2016/06/01 08:51:00,30.0,3.0,32.0,3.5,0,Variable,10.0,30.58,Clear,No,No,No,No,No,No,2016/06/01,08:51:00
2016/06/01 09:51:00,30.0,3.0,32.0,6.9,0,Variable,10.0,30.58,Clear,No,No,No,No,No,No,2016/06/01,09:51:00
2016/06/01 10:51:00,33.1,1.9,27.0,6.9,250,WSW,10.0,30.57,Clear,No,No,No,No,No,No,2016/06/01,10:51:00
2016/06/01 11:51:00,36.0,1.0,23.0,0.0,0,North,10.0,30.53,Clear,No,No,No,No,No,No,2016/06/01,11:51:00
2016/06/01 12:51:00,37.9,1.0,21.0,0.0,0,North,10.0,30.49,Clear,No,No,No,No,No,No,2016/06/01,12:51:00
2016/06/01 13:51:00,39.9,0.0,19.0,4.6,0,Variable,10.0,30.46,Clear,No,No,No,No,No,No,2016/06/01,13:51:00
2016/06/01 14:51:00,39.9,-0.9,18.0,4.6,240,WSW,10.0,30.45,Clear,No,No,No,No,No,No,2016/06/01,14:51:00
2016/06/01 15:51:00,39.0,1.0,20.0,3.5,210,SSW,10.0,30.44,Clear,No,No,No,No,No,No,2016/06/01,15:51:00
2016/06/01 16:51:00,37.9,3.0,23.0,3.5,240,WSW,10.0,30.43,Clear,No,No,No,No,No,No,2016/06/01,16:51:00
2016/06/01 17:51:00,37.9,6.1,27.0,8.1,230,SW,10.0,30.43,Clear,No,No,No,No,No,No,2016/06/01,17:51:00
2016/06/01 18:51:00,37.0,3.9,25.0,5.8,0,Variable,10.0,30.43,Clear,No,No,No,No,No,No,2016/06/01,18:51:00
2016/06/01 19:51:00,36.0,6.1,29.0,6.9,240,WSW,10.0,30.44,Clear,No,No,No,No,No,No,2016/06/01,19:51:00
2016/06/01 20:51:00,37.0,3.9,25.0,9.2,260,West,10.0,30.44,Clear,No,No,No,No,No,No,2016/06/01,20:51:00
2016/06/01 21:51:00,36.0,5.0,27.0,5.8,270,West,10.0,30.43,Clear,No,No,No,No,No,No,2016/06/01,21:51:00
2016/06/01 22:51:00,35.1,9.0,34.0,5.8,270,West,10.0,30.42,Clear,No,No,No,No,No,No,2016/06/01,22:51:00
2016/06/01 23:51:00,34.0,6.1,31.0,0.0,0,North,10.0,30.41,Clear,No,No,No,No,No,No,2016/06/01,23:51:00
2016/06/02 00:51:00,32.0,15.1,50.0,10.4,310,NW,10.0,30.32,Clear,No,No,No,No,No,No,2016/06/02,00:51:00
2016/06/02 01:51:00,30.9,16.0,54.0,0.0,0,North,10.0,30.36,Clear,No,No,No,No,No,No,2016/06/02,01:51:00
2016/06/02 02:51:00,30.9,16.0,54.0,3.5,0,Variable,10.0,30.36,Clear,No,No,No,No,No,No,2016/06/02,02:51:00
2016/06/02 03:51:00,30.9,16.0,54.0,3.5,0,Variable,10.0,30.36,Clear,No,No,No,No,No,No,2016/06/02,03:51:00
2016/06/02 04:51:00,30.9,16.0,54.0,5.8,280,West,10.0,30.38,Clear,No,No,No,No,No,No,2016/06/02,04:51:00
2016/06/02 05:51:00,30.9,16.0,54.0,3.5,0,Variable,10.0,30.39,Clear,No,No,No,No,No,No,2016/06/02,05:51:00
2016/06/02 06:51:00,30.9,17.1,57.0,3.5,0,Variable,10.0,30.41,Clear,No,No,No,No,No,No,2016/06/02,06:51:00
2016/06/02 07:51:00,30.9,17.1,57.0,4.6,280,West,10.0,30.42,Clear,No,No,No,No,No,No,2016/06/02,07:51:00
2016/06/02 08:51:00,33.1,16.0,50.0,6.9,280,West,10.0,30.43,Clear,No,No,No,No,No,No,2016/06/02,08:51:00
2016/06/02 09:51:00,34.0,18.0,52.0,8.1,270,West,10.0,30.43,Clear,No,No,No,No,No,No,2016/06/02,09:51:00
2016/06/02 10:51:00,37.0,19.9,50.0,0.0,0,North,10.0,30.41,Clear,No,No,No,No,No,No,2016/06/02,10:51:00
2016/06/02 11:51:00,37.9,19.9,48.0,5.8,0,Variable,10.0,30.39,Clear,No,No,No,No,No,No,2016/06/02,11:51:00
2016/06/02 12:51:00,39.0,19.0,45.0,5.8,0,Variable,10.0,30.35,Clear,No,No,No,No,No,No,2016/06/02,12:51:00
2016/06/02 13:51:00,37.9,18.0,45.0,5.8,0,Variable,10.0,30.32,Clear,No,No,No,No,No,No,2016/06/02,13:51:00
2016/06/02 14:51:00,39.0,18.0,43.0,9.2,250,WSW,10.0,30.3,Clear,No,No,No,No,No,No,2016/06/02,14:51:00
2016/06/02 15:51:00,39.9,19.0,43.0,4.6,260,West,10.0,30.29,Clear,No,No,No,No,No,No,2016/06/02,15:51:00
2016/06/02 16:51:00,37.9,19.0,47.0,,0,North,10.0,30.29,Clear,No,No,No,No,No,No,2016/06/02,16:51:00
2016/06/02 17:51:00,39.0,17.1,41.0,5.8,0,Variable,10.0,30.29,Clear,No,No,No,No,No,No,2016/06/02,17:51:00
2016/06/02 18:51:00,39.0,18.0,43.0,6.9,220,SW,10.0,30.29,Clear,No,No,No,No,No,No,2016/06/02,18:51:00
2016/06/02 19:51:00,39.0,19.0,45.0,8.1,230,SW,10.0,30.29,Clear,No,No,No,No,No,No,2016/06/02,19:51:00
2016/06/02 20:51:00,37.9,19.9,48.0,3.5,0,Variable,10.0,30.29,Clear,No,No,No,No,No,No,2016/06/02,20:51:00
2016/06/02 21:51:00,37.9,19.9,48.0,6.9,0,Variable,10.0,30.28,Clear,No,No,No,No,No,No,2016/06/02,21:51:00
2016/06/02 22:51:00,37.0,21.0,52.0,6.9,0,Variable,10.0,30.28,Clear,No,No,No,No,No,No,2016/06/02,22:51:00
2016/06/02 23:51:00,37.0,21.0,52.0,10.4,240,WSW,10.0,30.26,Clear,No,No,No,No,No,No,2016/06/02,23:51:00
2016/06/03 00:51:00,35.1,19.0,52.0,0.0,0,North,10.0,30.22,Partly Cloudy,No,No,No,No,No,No,2016/06/03,00:51:00
2016/06/03 01:51:00,34.0,16.0,48.0,4.6,60,ENE,10.0,30.22,Clear,No,No,No,No,No,No,2016/06/03,01:51:00
2016/06/03 02:51:00,34.0,7.0,32.0,5.8,40,NE,10.0,30.21,Mostly Cloudy,No,No,No,No,No,No,2016/06/03,02:51:00
2016/06/03 03:51:00,33.1,5.0,31.0,3.5,0,Variable,10.0,30.21,Clear,No,No,No,No,No,No,2016/06/03,03:51:00
2016/06/03 04:51:00,32.0,3.9,31.0,3.5,30,NNE,10.0,30.22,Clear,No,No,No,No,No,No,2016/06/03,04:51:00
2016/06/03 05:51:00,33.1,8.1,35.0,3.5,30,NNE,10.0,30.24,Overcast,No,No,No,No,No,No,2016/06/03,05:51:00
2016/06/03 06:51:00,33.1,7.0,34.0,6.9,40,NE,10.0,30.26,Overcast,No,No,No,No,No,No,2016/06/03,06:51:00
2016/06/03 07:51:00,34.0,10.9,38.0,8.1,30,NNE,10.0,30.28,Overcast,No,No,No,No,No,No,2016/06/03,07:51:00
2016/06/03 08:51:00,36.0,10.9,36.0,8.1,60,ENE,10.0,30.3,Overcast,No,No,No,No,No,No,2016/06/03,08:51:00
2016/06/03 09:51:00,37.0,12.9,37.0,3.5,0,Variable,10.0,30.3,Overcast,No,No,No,No,No,No,2016/06/03,09:51:00
2016/06/03 10:51:00,37.9,15.1,39.0,3.5,0,Variable,10.0,30.31,Overcast,No,No,No,No,No,No,2016/06/03,10:51:00
2016/06/03 11:51:00,39.9,17.1,40.0,0.0,0,North,10.0,30.3,Overcast,No,No,No,No,No,No,2016/06/03,11:51:00
2016/06/03 12:51:00,39.9,17.1,40.0,3.5,0,Variable,10.0,30.28,Scattered Clouds,No,No,No,No,No,No,2016/06/03,12:51:00
2016/06/03 13:51:00,42.1,16.0,35.0,0.0,0,North,10.0,30.26,Clear,No,No,No,No,No,No,2016/06/03,13:51:00
2016/06/03 14:51:00,44.1,17.1,34.0,5.8,0,Variable,10.0,30.25,Clear,No,No,No,No,No,No,2016/06/03,14:51:00
2016/06/03 15:51:00,44.1,16.0,32.0,3.5,0,Variable,10.0,30.25,Clear,No,No,No,No,No,No,2016/06/03,15:51:00
2016/06/03 16:51:00,44.1,16.0,32.0,0.0,0,North,10.0,30.25,Clear,No,No,No,No,No,No,2016/06/03,16:51:00
2016/06/03 17:51:00,43.0,16.0,34.0,4.6,280,West,10.0,30.26,Clear,No,No,No,No,No,No,2016/06/03,17:51:00
2016/06/03 18:51:00,42.1,16.0,35.0,0.0,0,North,10.0,30.27,Clear,No,No,No,No,No,No,2016/06/03,18:51:00
2016/06/03 19:51:00,39.9,16.0,38.0,3.5,20,NNE,10.0,30.28,Clear,No,No,No,No,No,No,2016/06/03,19:51:00
2016/06/03 20:51:00,39.9,19.0,43.0,4.6,270,West,10.0,30.3,Clear,No,No,No,No,No,No,2016/06/03,20:51:00
2016/06/03 21:51:00,39.9,19.9,45.0,3.5,190,South,10.0,30.3,Clear,No,No,No,No,No,No,2016/06/03,21:51:00
2016/06/03 22:51:00,39.0,21.9,50.0,0.0,0,North,10.0,30.29,Clear,No,No,No,No,No,No,2016/06/03,22:51:00
2016/06/03 23:51:00,39.0,23.0,53.0,0.0,0,North,10.0,30.28,Clear,No,No,No,No,No,No,2016/06/03,23:51:00
2016/06/04 00:51:00,33.1,7.0,34.0,0.0,0,North,10.0,30.38,Clear,No,No,No,No,No,No,2016/06/04,00:51:00
2016/06/04 01:51:00,32.0,5.0,32.0,0.0,0,North,10.0,30.38,Clear,No,No,No,No,No,No,2016/06/04,01:51:00
2016/06/04 02:51:00,32.0,5.0,32.0,0.0,0,North,10.0,30.38,Clear,No,No,No,No,No,No,2016/06/04,02:51:00
2016/06/04 03:51:00,30.9,5.0,33.0,3.5,40,NE,10.0,30.36,Clear,No,No,No,No,No,No,2016/06/04,03:51:00
2016/06/04 04:51:00,30.9,5.0,33.0,5.8,40,NE,10.0,30.35,Clear,No,No,No,No,No,No,2016/06/04,04:51:00
2016/06/04 05:51:00,30.0,3.9,33.0,4.6,20,NNE,10.0,30.37,Clear,No,No,No,No,No,No,2016/06/04,05:51:00
